,company,month,ai_sum,ai_in,ai_out,cloud_sum,cloud_in,cloud_out,datascience_sum,datascience_in,datascience_out,datastorage_sum,datastorage_in,datastorage_out,robots_sum,robots_in,robots_out,software_sum,software_in,software_out,name,ticker,exchange,country,sector,sedol,isin,cusip,orb_num,url,industry,naics_code,naics_description,cik,lei,agg_sml,agg_obs,agg_reorg,agg_rcog,agg_rman,agg_tele
649020,Honeywell International Inc,2010-01,3593.261,174.42241,106.94808,12317.8545,621.6712,482.03162,4846.2026,293.5973,181.68625,11225.916,620.4128,449.301,39448.254,1453.5566,1317.8104,18111.574,838.1026,595.1643,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.758206,3.584712,4.219975499999999,0.11274997,-0.0150629989999999,0.4319971999999999
651216,Danaher Corp,2013-03,860.5283,19.190739,22.362843,3787.1296,89.27280999999999,83.22169,2746.33,98.9496,64.96480600000001,4328.403,100.72642,97.71111,12468.942,201.14177,211.17801,6624.956999999999,136.5312,126.633,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8168776,3.636981,4.2664557,0.26968065,0.05211819,0.37072176
651217,Danaher Corp,2014-11,939.2867,16.732916,3.7541513,3762.3274,60.196747,42.610058,3046.4963,75.75237,41.060024,4519.4023,79.278534,66.00960500000001,12596.567,135.31177,161.7634,6828.4062,106.55797,102.5927,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8194408,3.6409295,4.270164,0.27290562,0.050500114,0.37044376
651218,Danaher Corp,2015-08,1041.8416,26.178986,56.455505,3614.4128,57.4407,84.17599,3491.3140000000003,122.63008,209.96083,4592.415,121.29299,134.80424,12882.82,264.98932,378.919,6949.4507,158.97012,212.88693,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8150284,3.636433,4.264042400000001,0.27833694,0.055012405,0.3681109
652550,Emerson Electric Co.,2009-03,1345.2401,10.415837,32.119827,5914.081999999999,102.01863,107.7728,2894.8916,32.8719,86.52421600000001,6339.8984,91.31293,128.06563,25225.502,255.0885,443.78934,9218.651,115.80833,184.87273,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7918966,3.6116903,4.2473874,0.16646104,0.08828388,0.38906506
652551,Emerson Electric Co.,2009-06,1332.4473,45.991474,43.531906,5890.9385,115.27257,98.00033,2838.197,90.85352,75.33852399999999,6313.0605,132.89453,118.15419,24812.252,329.31677,550.2263,9127.452,213.00638,216.06178,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7921586,3.613062600000001,4.2483926,0.16456766,0.083757885,0.39060268
652552,Emerson Electric Co.,2012-03,1272.6213,26.88383,21.379023,5781.4507,116.56464,155.75963000000002,3140.0781,93.30145,87.48387,6445.379,166.72064,168.78645,25407.066000000003,456.57574000000005,444.14572,9414.518,206.17648,225.5622,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7923427000000003,3.6122134,4.2482963,0.16645743,0.08453837,0.38692734
652553,Emerson Electric Co.,2013-07,1563.2935,51.35348,49.31681,5808.568,147.85313,126.498985,4185.9453,184.91418,158.40701,6791.3887,178.73994,170.127,26478.36,533.9562,508.80472,10109.101,274.89587,268.28952000000004,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7861202,3.604773,4.240176,0.16447082,0.081303425,0.38723072
652554,Emerson Electric Co.,2015-11,1574.5284,31.164831,27.341812,5368.3315,63.23569499999999,114.24918,4657.747,112.16691000000002,106.209885,6463.755999999999,113.33586,145.45892,25279.098,291.33414,342.1231,9744.705,148.8775,178.2015,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7906036,3.610402,4.247738,0.16148677,0.08470985,0.384376
655314,Danaher Corp,2012-03,767.8646,15.0724,21.770958,3759.9695,86.04958,87.06274,2551.0796,65.92537,53.024525,4270.2935,109.76425,107.59187,12406.571000000002,202.91135,216.13712,6437.6143,157.97236999999998,119.11691,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.815707,3.6352994,4.2645464,0.2682573,0.050847914,0.37055424
655315,Danaher Corp,2016-10,1077.2192,45.47433,20.968014,3691.147,99.94378,67.72751600000001,3575.0825,132.53491,88.721725,4692.4824,126.40959,96.898766,12646.414,221.98938,179.35776,7052.889,178.62816999999998,103.64489,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8182068,3.6421893,4.2693900000000005,0.2787777999999999,0.05050757,0.3705557
655772,Illinois Tool Works Inc.,2011-04,60.34817,2.6990118,1.4897245,321.7727,2.6057453,4.9186760000000005,282.2479,10.681702,5.2698207,507.55300000000005,8.807837,6.362674,3083.8237,56.995853,36.748642,968.9197,17.938988000000002,10.87142,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8441978,3.6361053,4.2716727,0.19408017,0.13755934,0.36600518
655773,Illinois Tool Works Inc.,2019-12,89.367775,0.14462748,3.5553980000000003,325.1231,0.64753866,5.414641400000001,441.51938,2.6710186,9.5290165,585.4083,5.862807800000001,9.254157,2872.1309,6.7188144,36.340744,982.2882,3.2490268,16.32871,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8404708,3.6332064,4.270137,0.19290106,0.13043979,0.36916775
656098,Honeywell International Inc,2008-12,3526.067,36.64792,57.213913,11997.628,135.06578000000002,167.03194,4707.3965,60.709587,123.90963,10882.756,174.77985,208.06577,38630.91,328.2781,593.3793,17651.568,216.50699,254.35939,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7562087,3.5818138,4.216616999999999,0.11427818,-0.013857278,0.42985794
656099,Honeywell International Inc,2015-08,4593.5728,160.13644,154.15129,12201.15,356.17636,287.6287,8260.154,363.98404,428.409,12453.389,392.21512,359.00235,42938.957,831.9820599999999,948.0515,21317.105,619.44305,588.83606,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7604427000000005,3.5927567,4.2274814,0.11158314,-0.021298682,0.43484548
656473,SPX Corp,2009-11,25.889801,0.0024492408,0.0019305475,188.47144,4.0695295,4.973416,156.12703,0.0109737839999999,0.0057905093,283.0152,1.4547042,2.2672813,1431.6246,8.185339,15.652967000000002,337.30246,1.4507542,3.5155606,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7633116,3.5809326,4.2130237,0.13367422,0.043876532,0.39374533
656474,SPX Corp,2013-11,18.001524,0.0017012091,0.0013916513,172.58831999999998,0.6982284000000001,4.210827,134.41249,1.9262902,6.3417554,236.66515,3.2626889,6.936594500000001,1306.6619,14.826143,11.834465,284.34885,1.9435648,6.188719,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7522495,3.5656395,4.197676,0.13929564,0.06784328,0.37989002
656475,SPX Corp,2015-04,12.897667,0.0032455188,0.0038004757,138.92006999999998,2.6744060000000003,6.784463000000001,122.499756,5.696335,3.934398,201.65446,4.870167299999999,6.416915400000001,1194.3588,21.096870000000003,26.876732,259.78558,8.653568,8.195516,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7535276,3.5635536,4.1980195,0.14495783,0.08787467,0.37558463
656476,SPX Corp,2015-07,15.724917,0.0059505515,0.19627306,128.4733,0.0296187999999999,0.19754475,122.21151,0.6026168000000001,1.9646564,193.7635,3.1038642000000003,1.139055,1176.736,12.895276,12.477611,249.12663,3.2143567,1.993253,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.748213,3.556138,4.1883907,0.14872502,0.09200491,0.37367034
656559,Ingersoll-Rand PLC,2020-05,250.32747,1.8519458,3.3749118,1440.8116,7.102502,23.05783,1336.479,11.044997,22.834185,1979.8417,11.514682,41.16638,8934.005,46.496487,103.343925,2430.7717,12.601772,38.946472,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7626264,3.5604796000000003,4.178067700000001,0.12903167,0.049225584,0.37193564
659080,General Electric Company,2008-03,5038.1616,104.11629,81.297226,19650.463,400.1904,366.36902,10970.516,290.23093,212.8147,24204.402,491.3834,552.8758,59451.25,1074.9658,854.3942,22986.02,437.5684,390.37592,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.823872,3.6804023,4.313306,0.21366003,-0.0219119339999999,0.41791844
659081,General Electric Company,2018-08,8779.386,211.72304,279.13266,20598.057,442.58408,511.26227,20455.781000000003,571.6227,884.83386,25145.592,568.8293,703.1677,69552.25,1181.6959,1526.4897,34481.586,809.9313400000001,1129.026,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8066115000000003,3.6612296,4.2887335,0.19785717,0.011297966,0.4041717999999999
659082,General Electric Company,2019-09,8384.743,136.98737,196.41296,19230.838,274.42374,376.24002,19605.8,365.4031700000001,423.332,23784.479,394.18845,485.78845,67374.56,740.2807,971.6711,33145.99,544.2481,637.3479,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.806439,3.6619062000000007,4.289293,0.19864514,0.014081563,0.4038032
659461,Honeywell International Inc,2009-03,3480.5444,21.960922,43.563137,11910.455,137.66893000000002,169.75139,4643.272,53.60194,74.95813000000001,10794.697,140.37956,177.30844,38356.914,394.25983,392.4901,17523.525,178.03609,209.9542,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7569842,3.5832672,4.2181416,0.11397662,-0.014490133,0.43044695
659462,Honeywell International Inc,2012-08,4083.6616,79.57858,187.25212,12446.631,173.17093,306.8895,6321.931,153.9515,359.4964,12082.163,201.56984,374.65784,42516.066,588.05853,932.2403,19928.941000000003,331.99133,602.1376,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7603014,3.589948,4.224492,0.11302701,-0.020239193,0.43448633
659463,Honeywell International Inc,2014-04,4212.337,93.35181,80.05001,11924.922,244.08714,216.9813,6838.724,190.81013,177.35578999999998,11932.705,306.83133,247.93529,41919.863,687.5628,635.2475,19947.93,406.2754,363.39005,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7595650000000003,3.5900867,4.225215400000001,0.11244816,-0.0188626569999999,0.4335997
659464,Honeywell International Inc,2016-06,4581.524,100.71886,109.19314,11901.05,166.27576000000002,235.71606,8350.369,282.32745,248.45566,12343.702,209.43039,289.9636,42022.746,569.9932,699.8934,21087.264,363.0363200000001,466.84512,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7599788,3.5923274,4.226481400000001,0.11177255,-0.0233935879999999,0.43468928
659465,Honeywell International Inc,2018-11,4244.5005,56.043636,50.463856,10951.12,123.20883,191.91106,8445.2295,154.44041,145.78026,11480.457,187.71400000000003,222.56361,39808.566,457.38226,479.3032,20027.766,249.45303,264.12906,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7651284,3.601542,4.234974,0.112092465,-0.028168852,0.43597084
659466,Honeywell International Inc,2019-03,4287.2314,76.11544,71.650406,10911.696000000002,143.6609,174.393,8559.153,175.91888,171.3151,11503.072,180.90633,213.98436,39846.832,413.24866,513.75366,20116.055,265.9083,327.6137,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7626872,3.5990348,4.231468700000001,0.11165434,-0.028947107,0.4361521
661039,General Electric Company,2010-10,6000.901,153.08482,96.76999,19484.826,462.9254,406.7435,12758.754,465.5959,281.50256,23533.164,641.6372700000001,495.36557,64656.543,1651.0731,1186.9847,24888.209,681.1823,503.2416,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8180394,3.67271,4.3052425,0.20930646,-0.00426464,0.40931687
661716,Honeywell International Inc,2016-08,4533.8013,87.513214,115.47596,11751.972,189.0432,264.96344,8360.482,224.39499,410.9323,12287.22,291.88284,328.62314,41837.758,606.92926,885.6467,20971.625,398.30164,558.95056,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7611866000000003,3.5944529000000003,4.228669,0.111731164,-0.025541807,0.43600842
664869,3M Co,2010-11,413.94763,11.058712,1.4277956,2718.4758,27.963097,32.88721,2319.7112,64.06352,46.033627,3877.8215,62.952553,40.55736,13850.39,203.297,123.803246,3158.0374,46.694984000000005,33.44765,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8543231,3.6946354,4.341222,0.14165601,0.0015690567,0.41179848
664870,3M Co,2011-06,475.93945,24.535776,4.462023,2909.2866,88.45868,44.74582,2655.531,171.69666,55.4305,4159.701,142.42664,68.502426,14440.907,319.7381,187.107,3532.2676,182.29182,55.104115,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.852208,3.6921554,4.339412,0.14371361,0.003142995,0.4118095
666096,"Stanley Black & Decker, Inc.",2018-11,126.40047,2.8261716,2.802375,1383.4911,16.822685,38.913548,931.4036,22.404636,28.081642,1511.3925,25.555788,52.06625,3387.8203,44.928997,70.55946,1515.0309,30.549475,44.310654,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8405232,3.6040018,4.256689,0.19439866,0.045322854,0.35411325
667544,Danaher Corp,2012-06,810.0694599999999,30.342787,18.683834,3789.9211,80.89657,88.728966,2724.9304,129.86595,76.95721,4303.69,109.68333,107.0683,12566.658,285.97653,236.39949,6565.4604,165.88518,127.653336,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8150074000000003,3.634698,4.263745,0.2691204,0.050857928,0.37092498
667545,Danaher Corp,2012-10,840.1683300000001,35.432003,19.793695,3790.367,72.56115,61.90994,2660.051,74.00763,55.554607,4319.311,117.38942,81.626465,12525.253,205.5302,192.15619,6644.6235,143.32712,131.44759,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8163364,3.63657,4.2656384,0.2681507,0.049920537,0.3714765
667546,Danaher Corp,2020-03,1212.2119,28.203470000000003,34.414577,3770.5046,69.866035,101.61124,4412.794,114.14847,130.08083,4999.5796,102.28489,135.2018,12921.361,201.2529,228.5752,7585.074,149.0198,184.22485,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.819636,3.6489131,4.277954599999999,0.2676241,0.038577374,0.37818182
667647,Ingersoll-Rand PLC,2008-09,175.81291000000002,6.852423,4.954559,1853.8524,27.74199,62.138645,829.09906,10.343434,23.185577,2200.5447,29.8393,60.64475600000001,9602.64,106.45583,99.58812,2169.0522,29.99844,45.522377,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7622572999999995,3.5647483,4.1828732,0.13208152,0.039871443,0.37955227
667648,Ingersoll-Rand PLC,2021-02,240.98865,1.9468088,2.693982,1352.9968,10.191193,16.929571,1228.5001,13.876103,22.783768,1813.4045,12.931292,25.43169,8515.086,65.01011,102.740395,2268.2332,17.087652,30.340982,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7707715,3.5697958,4.1887870000000005,0.13187268,0.048331782,0.3728878
670061,Illinois Tool Works Inc.,2015-06,83.86555,8.512034,2.6799843,316.7034,7.4386864,3.9131064,432.75073,28.334840000000003,21.582184,546.2168,22.856098,15.279504,3064.883,61.71215,51.13013,1002.88025,25.781252,20.330778,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8410432,3.6333988,4.269894,0.19905083,0.13812278,0.36368158
670062,Illinois Tool Works Inc.,2018-12,84.78276,0.4684202999999999,0.5887684,319.9662,0.7218300999999999,4.245421400000001,454.25125,11.414763,14.972489,557.1787,5.1198688,6.445728,2972.1338,23.177477,56.628887,970.044,5.8339057,18.046919,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8341722000000003,3.6230586,4.260085,0.19355537,0.13683881,0.3656253
670146,Emerson Electric Co.,2009-01,1426.3674,57.117090000000005,94.73936,6198.9775,255.95222,381.46442,3075.8508,153.09206,188.41737,6700.1113,286.95392000000004,411.69702,26291.756,808.581,1238.2264,9637.151,362.02057,509.92798,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7923179,3.6123261,4.2478266,0.16716595,0.08767343,0.3900175
671355,General Electric Company,2009-05,5338.343000000001,191.2488,96.05428,18917.555,348.21115,404.00555,11639.073,594.5473,311.24893,23171.662,523.881,494.24588,61273.56,1156.0588,988.6537,23254.957,541.7479,437.94458,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8194258,3.6736927,4.306493799999999,0.21111766,-0.01098862,0.41283265
671356,General Electric Company,2009-08,5418.303000000001,98.39005,246.58197,18784.406000000003,293.05164,415.6941,11865.231000000002,308.064,773.6372700000001,22856.092,383.9097,679.41205,61417.066,882.2747,1479.714,23199.508,329.5527,703.5555400000001,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8184874,3.6721456,4.3050203,0.2112654,-0.008974508,0.411739
671357,General Electric Company,2018-11,8634.817,159.23004,169.10178,20309.7,325.8564,383.98767,20117.56,508.84314000000006,466.9273,24822.424,427.00262,461.4483,68926.68,975.65753,949.54095,34071.793,664.39215,629.88165,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8063192000000003,3.660781,4.2881904,0.19648997,0.012062713,0.40397406
672547,General Electric Company,2009-01,5399.1826,268.21072000000004,219.37161,20202.705,994.4507,1202.277,11906.874,738.1296,651.7674599999999,24788.27,1187.371,1553.4491,63600.066,2904.5056,2901.6882,24233.225,1069.287,1108.5166,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8223987,3.677986,4.311442,0.21096225,-0.016702842,0.41589528
672548,General Electric Company,2011-04,6342.4946,254.22923,123.51265,20043.434,645.0394,413.18585,13818.692,518.74536,339.73288,24359.65,795.9821,538.0102,67107.87,1791.0988,1163.1661,26205.184,924.9668,526.2107,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8182633,3.673167,4.3061223,0.20694003,-0.0035118568,0.40832272
672549,General Electric Company,2014-12,9285.886,159.9853,316.80875,22887.219,402.38037,655.7405,22214.72,426.75168,1155.6024,28437.035,528.55383,867.28625,79332.3,1028.817,2404.5059,34420.78,591.02844,1146.3708,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8122196,3.6612864,4.2968535,0.19650133,0.013875074,0.40043014
672550,General Electric Company,2017-09,9487.72,166.6863,280.0557,22791.674,358.8899,538.7531,22184.008,521.45526,708.7213,27587.041,486.17972,673.3559,73972.15,1014.7735,1440.9033,36478.12,651.97943,849.08435,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.809113,3.664535,4.2932754,0.1956322999999999,0.0035214116999999,0.4065278
673345,Ingersoll-Rand PLC,2010-03,171.24817,5.7952547,2.3161633,1745.3914,49.68899,41.23901,792.87244,16.548409,25.652252,2061.0461,55.607685,53.116905,9232.939,142.8728,125.87545,2095.0884,55.957640000000005,30.381346,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.761493,3.5635166,4.180586,0.13631041,0.04297705,0.37706682
673346,Ingersoll-Rand PLC,2016-04,284.54636,4.4962063,1.4124793,1865.6643,24.70623,28.403847,1417.4453,32.585033,29.773912,2414.7270000000003,54.723476,46.350628,9609.543,134.50208999999998,145.62408,2783.1804,57.928886,42.161953,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.759417,3.5613763,4.179712,0.12959401,0.039973207,0.37740853
